Total Steps:  12609 Episode:  945 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5544.5 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9330 Goal Reward:  105 Goal Penalty:  1260.599999999949
Total Steps:  12610 Episode:  946 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5545.0 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9340 Goal Reward:  105 Goal Penalty:  1260.699999999949
Total Steps:  12611 Episode:  947 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5545.5 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9350 Goal Reward:  105 Goal Penalty:  1260.7999999999488
Total Steps:  12612 Episode:  948 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5546.0 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9360 Goal Reward:  105 Goal Penalty:  1260.8999999999487
Total Steps:  12613 Episode:  949 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5546.5 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9370 Goal Reward:  105 Goal Penalty:  1260.9999999999486
Total Steps:  12614 Episode:  950 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5547.0 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9380 Goal Reward:  105 Goal Penalty:  1261.0999999999485
Total Steps:  12615 Episode:  951 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5547.5 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9390 Goal Reward:  105 Goal Penalty:  1261.1999999999484
Total Steps:  12616 Episode:  952 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5548.0 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9400 Goal Reward:  105 Goal Penalty:  1261.2999999999483
Total Steps:  12617 Episode:  953 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5548.5 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9410 Goal Reward:  105 Goal Penalty:  1261.3999999999482
Total Steps:  12618 Episode:  954 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5549.0 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9420 Goal Reward:  105 Goal Penalty:  1261.4999999999482
Total Steps:  12619 Episode:  955 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5549.5 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9430 Goal Reward:  105 Goal Penalty:  1261.599999999948
Total Steps:  12620 Episode:  956 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5550.0 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9440 Goal Reward:  105 Goal Penalty:  1261.699999999948
Total Steps:  12621 Episode:  957 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5550.5 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9450 Goal Reward:  105 Goal Penalty:  1261.7999999999479
Total Steps:  12622 Episode:  958 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5551.0 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9460 Goal Reward:  105 Goal Penalty:  1261.8999999999478
Total Steps:  12623 Episode:  959 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15200 Distance Reward:  26160 Boundary Penalty:  9470 Goal Reward:  105 Goal Penalty:  1261.9999999999477
Total Steps:  12624 Episode:  960 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15210 Distance Reward:  26160 Boundary Penalty:  9480 Goal Reward:  105 Goal Penalty:  1262.0999999999476
Total Steps:  12625 Episode:  961 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15220 Distance Reward:  26160 Boundary Penalty:  9490 Goal Reward:  105 Goal Penalty:  1262.1999999999475
Total Steps:  12626 Episode:  962 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15230 Distance Reward:  26160 Boundary Penalty:  9500 Goal Reward:  105 Goal Penalty:  1262.2999999999474
Total Steps:  12627 Episode:  963 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15240 Distance Reward:  26160 Boundary Penalty:  9510 Goal Reward:  105 Goal Penalty:  1262.3999999999473
Total Steps:  12628 Episode:  964 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15250 Distance Reward:  26160 Boundary Penalty:  9520 Goal Reward:  105 Goal Penalty:  1262.4999999999472
Total Steps:  12629 Episode:  965 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15260 Distance Reward:  26160 Boundary Penalty:  9530 Goal Reward:  105 Goal Penalty:  1262.5999999999472
Total Steps:  12630 Episode:  966 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15270 Distance Reward:  26160 Boundary Penalty:  9540 Goal Reward:  105 Goal Penalty:  1262.699999999947
Total Steps:  12631 Episode:  967 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15280 Distance Reward:  26160 Boundary Penalty:  9550 Goal Reward:  105 Goal Penalty:  1262.799999999947
Total Steps:  12632 Episode:  968 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15290 Distance Reward:  26160 Boundary Penalty:  9560 Goal Reward:  105 Goal Penalty:  1262.8999999999469
Total Steps:  12633 Episode:  969 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15300 Distance Reward:  26160 Boundary Penalty:  9570 Goal Reward:  105 Goal Penalty:  1262.9999999999468
Total Steps:  12634 Episode:  970 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5551.5 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9580 Goal Reward:  105 Goal Penalty:  1263.0999999999467
Total Steps:  12635 Episode:  971 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5552.0 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9590 Goal Reward:  105 Goal Penalty:  1263.1999999999466
Total Steps:  12636 Episode:  972 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5552.5 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9600 Goal Reward:  105 Goal Penalty:  1263.2999999999465
Total Steps:  12637 Episode:  973 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5553.0 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9610 Goal Reward:  105 Goal Penalty:  1263.3999999999464
Total Steps:  12638 Episode:  974 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5553.5 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9620 Goal Reward:  105 Goal Penalty:  1263.4999999999463
Total Steps:  12639 Episode:  975 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5554.0 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9630 Goal Reward:  105 Goal Penalty:  1263.5999999999462
Total Steps:  12640 Episode:  976 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5554.5 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9640 Goal Reward:  105 Goal Penalty:  1263.6999999999462
Total Steps:  12641 Episode:  977 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5555.0 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9650 Goal Reward:  105 Goal Penalty:  1263.799999999946
Total Steps:  12642 Episode:  978 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5555.5 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9660 Goal Reward:  105 Goal Penalty:  1263.899999999946
Total Steps:  12643 Episode:  979 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5556.0 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9670 Goal Reward:  105 Goal Penalty:  1263.9999999999459
Total Steps:  12644 Episode:  980 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5556.5 NonSand Reward:  15310 Distance Reward:  26160 Boundary Penalty:  9680 Goal Reward:  105 Goal Penalty:  1264.0999999999458
Total Steps:  12853 Episode:  981 Reward:  69.40000000000043 Episode TimeSteps:  209 Sand Penalty:  5656.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9690 Goal Reward:  105 Goal Penalty:  1284.9999999999268
Total Steps:  12854 Episode:  982 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5656.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9700 Goal Reward:  105 Goal Penalty:  1285.0999999999267
Total Steps:  12855 Episode:  983 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5657.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9710 Goal Reward:  105 Goal Penalty:  1285.1999999999266
Total Steps:  12856 Episode:  984 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5657.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9720 Goal Reward:  105 Goal Penalty:  1285.2999999999265
Total Steps:  12857 Episode:  985 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5658.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9730 Goal Reward:  105 Goal Penalty:  1285.3999999999264
Total Steps:  12858 Episode:  986 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5658.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9740 Goal Reward:  105 Goal Penalty:  1285.4999999999263
Total Steps:  12859 Episode:  987 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5659.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9750 Goal Reward:  105 Goal Penalty:  1285.5999999999262
Total Steps:  12860 Episode:  988 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5659.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9760 Goal Reward:  105 Goal Penalty:  1285.6999999999261
Total Steps:  12861 Episode:  989 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5660.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9770 Goal Reward:  105 Goal Penalty:  1285.799999999926
Total Steps:  12862 Episode:  990 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5660.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9780 Goal Reward:  105 Goal Penalty:  1285.899999999926
Total Steps:  12863 Episode:  991 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5661.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9790 Goal Reward:  105 Goal Penalty:  1285.9999999999259
Total Steps:  12864 Episode:  992 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5661.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9800 Goal Reward:  105 Goal Penalty:  1286.0999999999258
Total Steps:  12865 Episode:  993 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5662.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9810 Goal Reward:  105 Goal Penalty:  1286.1999999999257
Total Steps:  12866 Episode:  994 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5662.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9820 Goal Reward:  105 Goal Penalty:  1286.2999999999256
Total Steps:  12867 Episode:  995 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5663.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9830 Goal Reward:  105 Goal Penalty:  1286.3999999999255
Total Steps:  12868 Episode:  996 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5663.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9840 Goal Reward:  105 Goal Penalty:  1286.4999999999254
Total Steps:  12869 Episode:  997 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5664.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9850 Goal Reward:  105 Goal Penalty:  1286.5999999999253
Total Steps:  12870 Episode:  998 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5664.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9860 Goal Reward:  105 Goal Penalty:  1286.6999999999252
Total Steps:  12871 Episode:  999 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5665.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9870 Goal Reward:  105 Goal Penalty:  1286.7999999999251
Total Steps:  12872 Episode:  1000 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5665.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9880 Goal Reward:  105 Goal Penalty:  1286.899999999925
Total Steps:  12873 Episode:  1001 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5666.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9890 Goal Reward:  105 Goal Penalty:  1286.999999999925
Total Steps:  12874 Episode:  1002 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5666.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9900 Goal Reward:  105 Goal Penalty:  1287.0999999999249
Total Steps:  12875 Episode:  1003 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5667.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9910 Goal Reward:  105 Goal Penalty:  1287.1999999999248
Total Steps:  12876 Episode:  1004 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5667.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9920 Goal Reward:  105 Goal Penalty:  1287.2999999999247
Total Steps:  12877 Episode:  1005 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5668.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9930 Goal Reward:  105 Goal Penalty:  1287.3999999999246
Total Steps:  12878 Episode:  1006 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5668.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9940 Goal Reward:  105 Goal Penalty:  1287.4999999999245
Total Steps:  12879 Episode:  1007 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5669.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9950 Goal Reward:  105 Goal Penalty:  1287.5999999999244
Total Steps:  12880 Episode:  1008 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5669.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9960 Goal Reward:  105 Goal Penalty:  1287.6999999999243
Total Steps:  12881 Episode:  1009 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5670.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9970 Goal Reward:  105 Goal Penalty:  1287.7999999999242
Total Steps:  12882 Episode:  1010 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5670.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9980 Goal Reward:  105 Goal Penalty:  1287.8999999999241
Total Steps:  12883 Episode:  1011 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5671.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  9990 Goal Reward:  105 Goal Penalty:  1287.999999999924
Total Steps:  12884 Episode:  1012 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5671.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  10000 Goal Reward:  105 Goal Penalty:  1288.099999999924
Total Steps:  12885 Episode:  1013 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5672.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  10010 Goal Reward:  105 Goal Penalty:  1288.1999999999239
Total Steps:  12886 Episode:  1014 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5672.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  10020 Goal Reward:  105 Goal Penalty:  1288.2999999999238
Total Steps:  12887 Episode:  1015 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5673.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  10030 Goal Reward:  105 Goal Penalty:  1288.3999999999237
Total Steps:  12888 Episode:  1016 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5673.5 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  10040 Goal Reward:  105 Goal Penalty:  1288.4999999999236
Total Steps:  12889 Episode:  1017 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15410 Distance Reward:  26360 Boundary Penalty:  10050 Goal Reward:  105 Goal Penalty:  1288.5999999999235
Total Steps:  12890 Episode:  1018 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15420 Distance Reward:  26360 Boundary Penalty:  10060 Goal Reward:  105 Goal Penalty:  1288.6999999999234
Total Steps:  12891 Episode:  1019 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15430 Distance Reward:  26360 Boundary Penalty:  10070 Goal Reward:  105 Goal Penalty:  1288.7999999999233
Total Steps:  12892 Episode:  1020 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15440 Distance Reward:  26360 Boundary Penalty:  10080 Goal Reward:  105 Goal Penalty:  1288.8999999999232
Total Steps:  12893 Episode:  1021 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15450 Distance Reward:  26360 Boundary Penalty:  10090 Goal Reward:  105 Goal Penalty:  1288.9999999999231
Total Steps:  12894 Episode:  1022 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15460 Distance Reward:  26360 Boundary Penalty:  10100 Goal Reward:  105 Goal Penalty:  1289.099999999923
Total Steps:  12895 Episode:  1023 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15470 Distance Reward:  26360 Boundary Penalty:  10110 Goal Reward:  105 Goal Penalty:  1289.199999999923
Total Steps:  12896 Episode:  1024 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15480 Distance Reward:  26360 Boundary Penalty:  10120 Goal Reward:  105 Goal Penalty:  1289.2999999999229
Total Steps:  12897 Episode:  1025 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15490 Distance Reward:  26360 Boundary Penalty:  10130 Goal Reward:  105 Goal Penalty:  1289.3999999999228
Total Steps:  12898 Episode:  1026 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15500 Distance Reward:  26360 Boundary Penalty:  10140 Goal Reward:  105 Goal Penalty:  1289.4999999999227
Total Steps:  12899 Episode:  1027 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15510 Distance Reward:  26360 Boundary Penalty:  10150 Goal Reward:  105 Goal Penalty:  1289.5999999999226
Total Steps:  12900 Episode:  1028 Reward:  -0.1 Episode TimeSteps:  1 Sand Penalty:  5674.0 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10160 Goal Reward:  105 Goal Penalty:  1289.6999999999225
Total Steps:  12901 Episode:  1029 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5674.5 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10170 Goal Reward:  105 Goal Penalty:  1289.7999999999224
Total Steps:  12902 Episode:  1030 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5675.0 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10180 Goal Reward:  105 Goal Penalty:  1289.8999999999223
Total Steps:  12903 Episode:  1031 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5675.5 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10190 Goal Reward:  105 Goal Penalty:  1289.9999999999222
Total Steps:  12904 Episode:  1032 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5676.0 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10200 Goal Reward:  105 Goal Penalty:  1290.0999999999221
Total Steps:  12905 Episode:  1033 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5676.5 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10210 Goal Reward:  105 Goal Penalty:  1290.199999999922
Total Steps:  12906 Episode:  1034 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5677.0 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10220 Goal Reward:  105 Goal Penalty:  1290.299999999922
Total Steps:  12907 Episode:  1035 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5677.5 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10230 Goal Reward:  105 Goal Penalty:  1290.3999999999219
Total Steps:  12908 Episode:  1036 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5678.0 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10240 Goal Reward:  105 Goal Penalty:  1290.4999999999218
Total Steps:  12909 Episode:  1037 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5678.5 NonSand Reward:  15520 Distance Reward:  26360 Boundary Penalty:  10250 Goal Reward:  105 Goal Penalty:  1290.5999999999217
Total Steps:  13119 Episode:  1038 Reward:  68.80000000000044 Episode TimeSteps:  210 Sand Penalty:  5778.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10260 Goal Reward:  105 Goal Penalty:  1311.5999999999026
Total Steps:  13120 Episode:  1039 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5779.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10270 Goal Reward:  105 Goal Penalty:  1311.6999999999025
Total Steps:  13121 Episode:  1040 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5779.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10280 Goal Reward:  105 Goal Penalty:  1311.7999999999024
Total Steps:  13122 Episode:  1041 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5780.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10290 Goal Reward:  105 Goal Penalty:  1311.8999999999023
Total Steps:  13123 Episode:  1042 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5780.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10300 Goal Reward:  105 Goal Penalty:  1311.9999999999022
Total Steps:  13124 Episode:  1043 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5781.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10310 Goal Reward:  105 Goal Penalty:  1312.0999999999021
Total Steps:  13125 Episode:  1044 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5781.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10320 Goal Reward:  105 Goal Penalty:  1312.199999999902
Total Steps:  13126 Episode:  1045 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5782.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10330 Goal Reward:  105 Goal Penalty:  1312.299999999902
Total Steps:  13127 Episode:  1046 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5782.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10340 Goal Reward:  105 Goal Penalty:  1312.3999999999019
Total Steps:  13128 Episode:  1047 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5783.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10350 Goal Reward:  105 Goal Penalty:  1312.4999999999018
Total Steps:  13129 Episode:  1048 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5783.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10360 Goal Reward:  105 Goal Penalty:  1312.5999999999017
Total Steps:  13130 Episode:  1049 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5784.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10370 Goal Reward:  105 Goal Penalty:  1312.6999999999016
Total Steps:  13131 Episode:  1050 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5784.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10380 Goal Reward:  105 Goal Penalty:  1312.7999999999015
Total Steps:  13132 Episode:  1051 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5785.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10390 Goal Reward:  105 Goal Penalty:  1312.8999999999014
Total Steps:  13133 Episode:  1052 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5785.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10400 Goal Reward:  105 Goal Penalty:  1312.9999999999013
Total Steps:  13134 Episode:  1053 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5786.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10410 Goal Reward:  105 Goal Penalty:  1313.0999999999012
Total Steps:  13135 Episode:  1054 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5786.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10420 Goal Reward:  105 Goal Penalty:  1313.1999999999011
Total Steps:  13136 Episode:  1055 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5787.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10430 Goal Reward:  105 Goal Penalty:  1313.299999999901
Total Steps:  13137 Episode:  1056 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5787.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10440 Goal Reward:  105 Goal Penalty:  1313.399999999901
Total Steps:  13138 Episode:  1057 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5788.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10450 Goal Reward:  105 Goal Penalty:  1313.4999999999009
Total Steps:  13139 Episode:  1058 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5788.5 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10460 Goal Reward:  105 Goal Penalty:  1313.5999999999008
Total Steps:  13140 Episode:  1059 Reward:  -10.799999999999999 Episode TimeSteps:  1 Sand Penalty:  5789.0 NonSand Reward:  15620 Distance Reward:  26560 Boundary Penalty:  10470 Goal Reward:  105 Goal Penalty:  1313.6999999999007
